LAYER ID, EXTENT, URL, GROUP
52350, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52350/
51883, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51883/
51876, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51876/
50840, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50840/
52111, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52111/
51775, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51775/
50204, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50204/
52054, nzl, https://data.linz.govt.nz/services/api/v1/layers/52054/
53400, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53400/
51295, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51295/
51777, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51777/
51937, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51937/
53406, nzl, https://data.linz.govt.nz/services/api/v1/layers/53406/
53452, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53452/
52346, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52346/
51368, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51368/
51882, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51882/
51588, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51588/
50766, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50766/
52023, nzl, https://data.linz.govt.nz/services/api/v1/layers/52023/
50798, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50798/
51880, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51880/
51895, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51895/
51560, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51560/
51402, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51402/
50217, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50217/
50793, nzl, https://data.linz.govt.nz/services/api/v1/layers/50793/
51208, None, https://data.linz.govt.nz/services/api/v1/tables/51208/
51029, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51029/
50212, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50212/
51299, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51299/
51466, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51466/
51539, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51539/
51304, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51304/
51930, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51930/
51912, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51912/
50221, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50221/
51538, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51538/
53556, nzl, https://data.linz.govt.nz/services/api/v1/layers/53556/
51878, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51878/
51389, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51389/
51518, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51518/
51557, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51557/
52087, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52087/
51437, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51437/
50208, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50208/
51384, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51384/
51550, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51550/
51321, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51321/
51239, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51239/
51893, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51893/
51280, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51280/
50804, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50804/
51322, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51322/
51758, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51758/
53388, nzl, https://data.linz.govt.nz/services/api/v1/layers/53388/
51391, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51391/
50845, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50845/
51497, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51497/
51896, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51896/
51271, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51271/
51314, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51314/
50207, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50207/
50201, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50201/
51379, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51379/
51463, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51463/
51460, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51460/
51888, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51888/
51109, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51109/
51403, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51403/
51498, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51498/
52024, nzl, https://data.linz.govt.nz/services/api/v1/tables/52024/
53592, nzl, https://data.linz.govt.nz/services/api/v1/layers/53592/
51894, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51894/
51477, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51477/
51755, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51755/
51268, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51268/
50802, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50802/
50224, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50224/
51234, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51234/
51386, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51386/
51885, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51885/
51759, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51759/
51536, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51536/
51537, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51537/
51509, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51509/
51502, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51502/
51406, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51406/
51449, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51449/
51323, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51323/
51892, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51892/
50222, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50222/
51298, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51298/
51548, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51548/
53407, nzl, https://data.linz.govt.nz/services/api/v1/layers/53407/
51344, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51344/
51390, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51390/
53454, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53454/
51496, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51496/
51331, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51331/
53418, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53418/
51294, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51294/
53588, nzl, https://data.linz.govt.nz/services/api/v1/layers/53588/
51392, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51392/
50231, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50231/
51418, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51418/
51404, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51404/
51455, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51455/
51383, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51383/
51540, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51540/
51286, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51286/
51473, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51473/
52121, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52121/
50843, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50843/
51879, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51879/
50159, None, https://data.linz.govt.nz/services/api/v1/layers/50159/
50418, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50418/
51459, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51459/
50506, None, https://data.linz.govt.nz/services/api/v1/layers/50506/
51248, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51248/
50772, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50772/
51684, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51684/
50213, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/50213/
51287, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51287/
51262, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51262/
51890, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51890/
51242, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51242/
51301, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51301/
51410, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51410/
51334, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51334/
53527, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/53527/
51259, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51259/
51589, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51589/
51685, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51685/
50184, None, https://data.linz.govt.nz/services/api/v1/layers/50184/
51749, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51749/
52116, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/52116/
51547, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51547/
51302, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51302/
51552, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51552/
51741, nzl, https://data.linz.govt.nz/services/api/v1/tables/51741/
51347, Has Bounding, https://data.linz.govt.nz/services/api/v1/layers/51347/
